LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
hwasun_infra	94	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	95	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	96	 giban_not_benefited 	0.07	160	14.6575	1.3333	1.1262	0	0	0
hwasun_infra	97	 giban_not_benefited 	0.05	140	13.4501	1.4	1.1442	0	0	0
hwasun_infra	98	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	99	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	100	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	101	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	102	 giban_not_benefited 	0.03	80	6.449	1	1.0504	0	0	0
hwasun_infra	104	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	106	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	108	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	109	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	111	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	112	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	113	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	130	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	131	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	132	 giban_not_benefited 	0.06	140	15	1.4	1.1116	0	0	0
hwasun_infra	133	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	134	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	135	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	136	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	137	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	138	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	139	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	140	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	141	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	142	 giban_not_benefited 	0.06	140	15	1.4	1.1116	0	0	0
hwasun_infra	143	 giban_not_benefited 	0.03	100	8.4359	1.25	1.1287	0	0	0
hwasun_infra	144	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	145	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	146	 giban_not_benefited 	0.06	140	12.8827	1.4	1.1116	0	0	0
hwasun_infra	147	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	148	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	149	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	150	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	151	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	152	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	153	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	154	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	155	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	156	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	157	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	158	 giban_not_benefited 	0.04	120	9.802	1.5	1.1353	0	0	0
hwasun_infra	159	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	160	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	162	 giban_not_benefited 	0.05	200	16.9706	2	1.259	0	0	0
hwasun_infra	163	 giban_not_benefited 	0.08	200	20.1718	1.6667	1.1705	0	0	0
hwasun_infra	164	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	165	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	166	 giban_not_benefited 	0.05	140	13.4501	1.4	1.1442	0	0	0
hwasun_infra	167	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	168	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	169	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
hwasun_infra	170	 giban_not_benefited 	0.08	180	18.979	1.5	1.1389	0	0	0
hwasun_infra	171	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	172	 giban_not_benefited 	0.05	160	14.0505	1.6	1.1872	0	0	0
hwasun_infra	173	 giban_not_benefited 	0.03	80	6.449	1	1.0504	0	0	0
hwasun_infra	174	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	175	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	176	 giban_not_benefited 	0.04	100	8.8379	1.25	1.0745	0	0	0
hwasun_infra	177	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	178	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	179	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	180	 giban_not_benefited 	0.09	280	23.406	2.3333	1.2491	0	0	0
hwasun_infra	181	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	182	 giban_not_benefited 	0.15	380	38.3843	2.375	1.2454	0	0	0
hwasun_infra	183	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	184	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	185	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	186	 giban_not_benefited 	0.16	440	37.208	2.75	1.2742	0	0	0
hwasun_infra	189	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	191	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	192	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	196	 giban_not_benefited 	0.06	140	12.5967	1.4	1.1116	0	0	0
hwasun_infra	197	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	198	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	199	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	200	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	201	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	202	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	203	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	204	 giban_not_benefited 	0.04	100	10	1.25	1.0745	0	0	0
hwasun_infra	205	 giban_not_benefited 	0.04	100	10	1.25	1.0745	0	0	0
