LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
naju_pibok	127	 cls_9 	0.11	260	20.8355	1.8571	1.1922	0	0	0
naju_pibok	128	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	129	 cls_9 	0.07	180	17.7107	1.5	1.1621	0	0	0
naju_pibok	133	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	134	 cls_9 	0.14	220	16.024	1.375	1.1064	0.03	1	21.4286
naju_pibok	135	 cls_9 	0.13	240	16.423	1.5	1.1421	0	0	0
naju_pibok	137	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	138	 cls_9 	0.09	220	22.2742	1.8333	1.1782	0	0	0
naju_pibok	139	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	140	 cls_9 	0.04	160	12.302	2	1.2314	0	0	0
naju_pibok	141	 cls_9 	0.06	180	16.1222	1.8	1.1902	0	0	0
naju_pibok	143	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	144	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	147	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	149	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	150	 cls_9 	0.08	180	14.9547	1.5	1.1389	0	0	0
naju_pibok	151	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	152	 cls_9 	0.04	120	11.4412	1.5	1.1353	0	0	0
naju_pibok	154	 cls_9 	0.21	500	39.1769	2.5	1.2624	0	0	0
naju_pibok	155	 cls_9 	0.04	100	8.0902	1.25	1.0745	0	0	0
naju_pibok	156	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	158	 cls_9 	0.22	280	18.6019	1.4	1.104	0.06	1	27.2727
naju_pibok	159	 cls_9 	0.04	100	10	1.25	1.0745	0	0	0
naju_pibok	161	 cls_9 	0.06	200	18.246	2	1.2231	0	0	0
naju_pibok	162	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	163	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	164	 cls_9 	0.05	120	12	1.2	1.0946	0	0	0
naju_pibok	166	 cls_9 	0.04	140	10.5902	1.75	1.1868	0	0	0
naju_pibok	167	 cls_9 	0.17	340	30.3816	1.8889	1.1945	0.01	1	5.8824
naju_pibok	168	 cls_9 	0.85	1120	55.4049	2.9474	1.2456	0.21	2	24.7059
naju_pibok	170	 cls_9 	0.12	300	25.2932	2.1429	1.2179	0	0	0
naju_pibok	172	 cls_9 	0.1	160	12.7581	1.1429	1.068	0.02	1	20
naju_pibok	174	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	175	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	176	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	177	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	180	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	182	 cls_9 	0.04	100	10	1.25	1.0745	0	0	0
naju_pibok	184	 cls_9 	0.07	240	21.2379	2	1.25	0	0	0
naju_pibok	185	 cls_9 	0.35	460	28.7771	1.9167	1.1629	0.07	2	20
naju_pibok	186	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	187	 cls_9 	0.05	120	9.6569	1.2	1.0946	0	0	0
naju_pibok	188	 cls_9 	0.03	80	6.6667	1	1.0504	0	0	0
naju_pibok	189	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	190	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	193	 cls_9 	0.05	100	8.4931	1	1.0359	0	0	0
naju_pibok	196	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	199	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	200	 cls_9 	0.03	80	6.449	1	1.0504	0	0	0
naju_pibok	201	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	202	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	203	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	204	 cls_9 	0.06	140	15	1.4	1.1116	0	0	0
naju_pibok	207	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	208	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	209	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	210	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	213	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	214	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	217	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	221	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	222	 cls_9 	0.15	400	35.233	2.5	1.2594	0	0	0
naju_pibok	223	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	224	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	225	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	226	 cls_9 	0.03	80	6.6667	1	1.0504	0	0	0
naju_pibok	228	 cls_9 	0.03	80	6.449	1	1.0504	0	0	0
naju_pibok	229	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	230	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	231	 cls_9 	0.05	120	9.0616	1.2	1.0946	0	0	0
naju_pibok	233	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	234	 cls_9 	0.06	140	15	1.4	1.1116	0	0	0
naju_pibok	235	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	236	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	237	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	238	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	240	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	241	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	242	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	243	 cls_9 	0.05	180	15.0936	1.8	1.2251	0	0	0
naju_pibok	244	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	246	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	247	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	249	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	250	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	251	 cls_9 	0.28	760	55.5977	3.4545	1.3221	0.01	1	3.5714
naju_pibok	255	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	256	 cls_9 	0.13	280	19.5907	1.75	1.1851	0.01	1	7.6923
